Title,Engine codes,Power kW / HP,Capacity (ccm),Cylinders,Valves,Fuel type,Production year,Model
VAUXHALL INSIGNIA Mk I (A) Country Tourer (G09) 2.0 CDTI 4x4 (47),B 20 DTH,125 kW / 170 HP,1956 ccm,4 cylinders,16 valves,Diesel,2014/11 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 1.4 (68),"A 14 NET, B 14 NET",103 kW / 140 HP,1364 ccm,4 cylinders,16 valves,Petrol,2011/04 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 1.4 LPG (68),A 14 NET,103 kW / 140 HP,1364 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2012/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 1.6,A 16 XER,85 kW / 116 HP,1598 ccm,4 cylinders,16 valves,Petrol,2008/07 - 2012/07,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 1.6 CDTI (68),B 16 DTH,100 kW / 136 HP,1598 ccm,4 cylinders,16 valves,Diesel,2015/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 1.6 Turbo (68),A 16 LET,132 kW / 180 HP,1598 ccm,4 cylinders,16 valves,Petrol,2009/01 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 1.6 Turbo (68),"A 16 XHT, B 16 SHL",125 kW / 170 HP,1598 ccm,4 cylinders,16 valves,Petrol,2013/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 1.8 (68),"A 18 XER, B 18 XER",103 kW / 140 HP,1796 ccm,4 cylinders,16 valves,Petrol,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 Biturbo CDTI 4x4 (68),A 20 DTR,143 kW / 195 HP,1956 ccm,4 cylinders,16 valves,Diesel,2012/03 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 Biturbo CDTI (68),A 20 DTR,143 kW / 195 HP,1956 ccm,4 cylinders,16 valves,Diesel,2012/03 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 CDTI 4x4 (68),A 20 DTR,140 kW / 190 HP,1956 ccm,4 cylinders,16 valves,Diesel,2009/05 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 CDTI 4x4 (68),A 20 DTH,118 kW / 160 HP,1956 ccm,4 cylinders,16 valves,Diesel,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 CDTI 4x4 (68),B 20 DTH,125 kW / 170 HP,1956 ccm,4 cylinders,16 valves,Diesel,2014/11 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 CDTI (68),A 20 DTH,120 kW / 163 HP,1956 ccm,4 cylinders,16 valves,Diesel,2013/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 CDTI (68),A 20 DTR,140 kW / 190 HP,1956 ccm,4 cylinders,16 valves,Diesel,2008/10 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 CDTI (68),"A 20 DTC, A 20 DTL",81 kW / 110 HP,1956 ccm,4 cylinders,16 valves,Diesel,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 CDTI (68),A 20 DTE,103 kW / 140 HP,1956 ccm,4 cylinders,16 valves,Diesel,2013/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 CDTI (68),"A 20 DT, A 20 DTJ",96 kW / 130 HP,1956 ccm,4 cylinders,16 valves,Diesel,2008/07 - 2014/12,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 CDTI (68),A 20 DTH,118 kW / 160 HP,1956 ccm,4 cylinders,16 valves,Diesel,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 CDTI (68),A 20 DTE,88 kW / 120 HP,1956 ccm,4 cylinders,16 valves,Diesel,2012/03 - 2016/03,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 CDTI (68),B 20 DTH,125 kW / 170 HP,1956 ccm,4 cylinders,16 valves,Diesel,2014/11 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 Turbo 4x4 (68),A 20 NHT,162 kW / 220 HP,1998 ccm,4 cylinders,16 valves,Petrol,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 Turbo 4x4 (68),"A 20 NFT, A 20 NHT, B 20 NHT",184 kW / 250 HP,1998 ccm,4 cylinders,16 valves,Petrol,2011/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 Turbo (68),"A 20 NFT, A 20 NHT",162 kW / 220 HP,1998 ccm,4 cylinders,16 valves,Petrol,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.0 Turbo (68),"A 20 NHT, B 20 NHT",184 kW / 250 HP,1998 ccm,4 cylinders,16 valves,Petrol,2011/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.8 V6 Turbo 4x4 (68),A 28 NET,191 kW / 260 HP,2792 ccm,6 cylinders,24 valves,Petrol,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Hatchback (G09) 2.8 VXR (68),"A 28 NER, B 28 NER",239 kW / 325 HP,2792 ccm,6 cylinders,24 valves,Petrol,2009/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 1.4 (69),A 14 NET,103 kW / 140 HP,1364 ccm,4 cylinders,16 valves,Petrol,2011/04 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 1.4 LPG (69),A 14 NET,103 kW / 140 HP,1364 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2012/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 1.6,A 16 XER,85 kW / 116 HP,1598 ccm,4 cylinders,16 valves,Petrol,2008/07 - 2012/07,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 1.6 CDTi (69),B 16 DTH,100 kW / 136 HP,1598 ccm,4 cylinders,16 valves,Diesel,2015/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 1.6 SIDI,"A 16 XHT, B 16 SHL",125 kW / 170 HP,1598 ccm,4 cylinders,16 valves,Petrol,2013/03 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 1.6 Turbo (69),A 16 LET,132 kW / 180 HP,1598 ccm,4 cylinders,16 valves,Petrol,2009/01 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 1.8 (69),A 18 XER,103 kW / 140 HP,1796 ccm,4 cylinders,16 valves,Petrol,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 Biturbo CDTI 4x4 (69),A 20 DTR,143 kW / 195 HP,1956 ccm,4 cylinders,16 valves,Diesel,2012/03 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 Biturbo CDTI (69),A 20 DTR,143 kW / 195 HP,1956 ccm,4 cylinders,16 valves,Diesel,2012/03 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 CDTI 4x4 (69),A 20 DTR,140 kW / 190 HP,1956 ccm,4 cylinders,16 valves,Diesel,2009/05 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 CDTI 4x4 (69),A 20 DTH,118 kW / 160 HP,1956 ccm,4 cylinders,16 valves,Diesel,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 CDTI 4x4 (69),B 20 DTH,125 kW / 170 HP,1956 ccm,4 cylinders,16 valves,Diesel,2014/11 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 CDTI (69),A 20 DTR,140 kW / 190 HP,1956 ccm,4 cylinders,16 valves,Diesel,2008/11 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 CDTI (69),A 20 DTH,120 kW / 163 HP,1956 ccm,4 cylinders,16 valves,Diesel,2013/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 CDTI (69),A 20 DTE,103 kW / 140 HP,1956 ccm,4 cylinders,16 valves,Diesel,2013/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 CDTI (69),"A 20 DT, A 20 DTJ",96 kW / 130 HP,1956 ccm,4 cylinders,16 valves,Diesel,2008/07 - 2014/12,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 CDTI (69),A 20 DTH,118 kW / 160 HP,1956 ccm,4 cylinders,16 valves,Diesel,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 CDTI (69),B 20 DTH,125 kW / 170 HP,1956 ccm,4 cylinders,16 valves,Diesel,2014/11 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 Turbo 4x4 (69),A 20 NHT,162 kW / 220 HP,1998 ccm,4 cylinders,16 valves,Petrol,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 Turbo 4x4 (69),"A 20 NFT, A 20 NHT, B 20 NHT",184 kW / 250 HP,1998 ccm,4 cylinders,16 valves,Petrol,2011/09 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 Turbo (69),"A 20 NFT, A 20 NHT",162 kW / 220 HP,1998 ccm,4 cylinders,16 valves,Petrol,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.0 Turbo (69),"A 20 NHT, B 20 NHT",184 kW / 250 HP,1998 ccm,4 cylinders,16 valves,Petrol,2011/09 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.8 V6 Turbo 4x4 (69),A 28 NET,191 kW / 260 HP,2792 ccm,6 cylinders,24 valves,Petrol,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Saloon (G09) 2.8 VXR (69),A 28 NER,239 kW / 325 HP,2792 ccm,6 cylinders,24 valves,Petrol,2009/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 1.4 (35),"A 14 NET, B 14 NET",103 kW / 140 HP,1364 ccm,4 cylinders,16 valves,Petrol,2011/04 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 1.4 LPG (35),A 14 NET,103 kW / 140 HP,1364 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2012/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 1.6,A 16 XER,85 kW / 116 HP,1598 ccm,4 cylinders,16 valves,Petrol,2008/07 - 2012/07,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 1.6 CDTI (35),B 16 DTH,100 kW / 136 HP,1598 ccm,4 cylinders,16 valves,Diesel,2015/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 1.6 Turbo (35),A 16 LET,132 kW / 180 HP,1598 ccm,4 cylinders,16 valves,Petrol,2009/01 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 1.6 Turbo (35),"A 16 XHT, B 16 SHL",125 kW / 170 HP,1598 ccm,4 cylinders,16 valves,Petrol,2013/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 1.8 (35),A 18 XER,103 kW / 140 HP,1796 ccm,4 cylinders,16 valves,Petrol,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 Biturbo CDTI (35),A 20 DTR,143 kW / 195 HP,1956 ccm,4 cylinders,16 valves,Diesel,2012/03 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 Biturbo CDTI 4x4 (35),A 20 DTR,143 kW / 195 HP,1956 ccm,4 cylinders,16 valves,Diesel,2012/03 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 CDTI (35),A 20 DTE,103 kW / 140 HP,1956 ccm,4 cylinders,16 valves,Diesel,2013/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 CDTI (35),A 20 DTR,140 kW / 190 HP,1956 ccm,4 cylinders,16 valves,Diesel,2008/11 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 CDTI (35),A 20 DTC,81 kW / 110 HP,1956 ccm,4 cylinders,16 valves,Diesel,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 CDTI (35),A 20 DTH,120 kW / 163 HP,1956 ccm,4 cylinders,16 valves,Diesel,2013/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 CDTI (35),"A 20 DT, A 20 DTJ",96 kW / 130 HP,1956 ccm,4 cylinders,16 valves,Diesel,2008/07 - 2014/12,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 CDTI (35),A 20 DTH,118 kW / 160 HP,1956 ccm,4 cylinders,16 valves,Diesel,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 CDTI (35),A 20 DTE,88 kW / 120 HP,1956 ccm,4 cylinders,16 valves,Diesel,2012/03 - 2016/03,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 CDTI (35),B 20 DTH,125 kW / 170 HP,1956 ccm,4 cylinders,16 valves,Diesel,2014/11 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 CDTI 4x4 (35),A 20 DTR,140 kW / 190 HP,1956 ccm,4 cylinders,16 valves,Diesel,2009/05 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 CDTI 4x4 (35),A 20 DTH,118 kW / 160 HP,1956 ccm,4 cylinders,16 valves,Diesel,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 CDTI 4x4 (35),B 20 DTH,125 kW / 170 HP,1956 ccm,4 cylinders,16 valves,Diesel,2014/11 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 Turbo (35),"A 20 NFT, A 20 NHT",162 kW / 220 HP,1998 ccm,4 cylinders,16 valves,Petrol,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 Turbo (35),"A 20 NHT, B 20 NHT",184 kW / 250 HP,1998 ccm,4 cylinders,16 valves,Petrol,2011/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 Turbo 4x4 (35),A 20 NHT,162 kW / 220 HP,1998 ccm,4 cylinders,16 valves,Petrol,2008/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.0 Turbo 4x4 (35),"A 20 NFT, A 20 NHT, B 20 NHT",184 kW / 250 HP,1998 ccm,4 cylinders,16 valves,Petrol,2011/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.8 V6 Turbo (35),A 28 NET,191 kW / 260 HP,2792 ccm,6 cylinders,24 valves,Petrol,2008/08 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk I (A) Sports Tourer (G09) 2.8 VXR (35),A 28 NER,239 kW / 325 HP,2792 ccm,6 cylinders,24 valves,Petrol,2009/07 - 2017/05,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Country Tourer (Z18) 2.0 D (47),D 20 DTH,125 kW / 170 HP,1956 ccm,4 cylinders,16 valves,Diesel,2017/03 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Country Tourer (Z18) 2.0 D 4x4 (47),"B 20 DTH, D 20 DTH",125 kW / 170 HP,1956 ccm,4 cylinders,16 valves,Diesel,2017/09 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Country Tourer (Z18) 2.0 GSi 4x4 (47),D 20 DTR,154 kW / 209 HP,1956 ccm,4 cylinders,16 valves,Diesel,2017/07 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Hatchback (Z18) 1.5 (68),"B 15 SFL, D 15 SFL",103 kW / 140 HP,1490 ccm,4 cylinders,16 valves,Petrol,2017/03 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Hatchback (Z18) 1.5 (68),"B 15 SFT, D 15 SFT",121 kW / 165 HP,1490 ccm,4 cylinders,16 valves,Petrol,2017/03 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Hatchback (Z18) 1.5 CDTi,F 15 DVH,90 kW / 122 HP,1496 ccm,3 cylinders,12 valves,Diesel,2020/02 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Hatchback (Z18) 1.6 D (68),"B 16 DTE, D 16 DTE, D 16 DTN",81 kW / 110 HP,1598 ccm,4 cylinders,16 valves,Diesel,2017/03 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Hatchback (Z18) 1.6 D (68),"B 16 DTH, D 16 DTH",100 kW / 136 HP,1598 ccm,4 cylinders,16 valves,Diesel,2017/03 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Hatchback (Z18) 1.6 Turbo (68),D 16 SHT,147 kW / 200 HP,1598 ccm,4 cylinders,16 valves,Petrol,2018/06 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Hatchback (Z18) 2.0 4x4 (68),B 20 NFT,191 kW / 260 HP,1998 ccm,4 cylinders,16 valves,Petrol,2017/03 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Hatchback (Z18) 2.0 D 4x4 (68),F 20 DVH,128 kW / 174 HP,1995 ccm,4 cylinders,16 valves,Diesel,2020/02 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Hatchback (Z18) 2.0 D (68),"B 20 DTH, D 20 DTH",125 kW / 170 HP,1956 ccm,4 cylinders,16 valves,Diesel,2017/03 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Hatchback (Z18) 2.0 D (68),F 20 DVH,128 kW / 174 HP,1995 ccm,4 cylinders,16 valves,Diesel,2020/02 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Hatchback (Z18) 2.0 GSI 4X4,F20SHT,169 kW / 230 HP,1998 ccm,4 cylinders,16 valves,Petrol,2020/04 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Hatchback (Z18) 2.0 GSi 4x4 (68),D 20 DTR,154 kW / 209 HP,1956 ccm,4 cylinders,16 valves,Diesel,2017/07 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Hatchback (Z18) 2.0 T,F20SHT,147 kW / 200 HP,1998 ccm,4 cylinders,16 valves,Petrol,2020/04 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Sports Tourer (Z18) 1.5 (35),"B 15 SFL, D 15 SFL",103 kW / 140 HP,1490 ccm,4 cylinders,16 valves,Petrol,2017/03 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Sports Tourer (Z18) 1.5 (35),"B 15 SFT, D 15 SFT, D 15 XHT",121 kW / 165 HP,1490 ccm,4 cylinders,16 valves,Petrol,2017/03 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Sports Tourer (Z18) 1.6 D (35),"B 16 DTE, D 16 DTE, D 16 DTN",81 kW / 110 HP,1598 ccm,4 cylinders,16 valves,Diesel,2017/03 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Sports Tourer (Z18) 1.6 D (35),"B 16 DTH, D 16 DTH",100 kW / 136 HP,1598 ccm,4 cylinders,16 valves,Diesel,2017/03 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Sports Tourer (Z18) 1.6 Turbo (35),D 16 SHT,147 kW / 200 HP,1598 ccm,4 cylinders,16 valves,Petrol,2018/06 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Sports Tourer (Z18) 2.0 4x4 (35),B 20 NFT,191 kW / 260 HP,1998 ccm,4 cylinders,16 valves,Petrol,2017/03 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Sports Tourer (Z18) 2.0 D (35),"B 20 DTH, D 20 DTH",125 kW / 170 HP,1956 ccm,4 cylinders,16 valves,Diesel,2017/03 - X,VAUXHALL
VAUXHALL INSIGNIA Mk II (B) Sports Tourer (Z18) 2.0 GSi 4x4 (35),D 20 DTR,154 kW / 209 HP,1956 ccm,4 cylinders,16 valves,Diesel,2017/07 - X,VAUXHALL
VAUXHALL MAGNUM Coupe 1800,18 HC,57 kW / 78 HP,1759 ccm,4 cylinders,8 valves,Petrol,1973/01 - 1978/10,VAUXHALL
VAUXHALL MAGNUM Coupe 2300,23 HC,81 kW / 110 HP,2279 ccm,4 cylinders,8 valves,Petrol,1973/01 - 1978/10,VAUXHALL
VAUXHALL MAGNUM Estate 1.8,18 HC,65 kW / 88 HP,1759 ccm,4 cylinders,8 valves,Petrol,1973/01 - 1981/01,VAUXHALL
VAUXHALL MAGNUM Estate 1800,18 HC,57 kW / 78 HP,1759 ccm,4 cylinders,8 valves,Petrol,1973/01 - 1977/10,VAUXHALL
VAUXHALL MAGNUM Estate 2.3,23 HC,81 kW / 110 HP,2279 ccm,4 cylinders,8 valves,Petrol,1973/01 - 1981/01,VAUXHALL
VAUXHALL MAGNUM Saloon 1.8,18 HC,65 kW / 88 HP,1759 ccm,4 cylinders,8 valves,Petrol,1973/01 - 1981/01,VAUXHALL
VAUXHALL MAGNUM Saloon 1800,18 HC,57 kW / 78 HP,1759 ccm,4 cylinders,8 valves,Petrol,1973/01 - 1977/10,VAUXHALL
VAUXHALL MAGNUM Saloon 2.3,23 HC,81 kW / 110 HP,2279 ccm,4 cylinders,8 valves,Petrol,1973/01 - 1981/01,VAUXHALL
VAUXHALL MERIVA A (X03) 1.3 CDTI,Z 13 DTJ,55 kW / 75 HP,1248 ccm,4 cylinders,16 valves,Diesel,2003/01 - 2009/10,VAUXHALL
VAUXHALL MERIVA A (X03) 1.3 CDTI,"Y 13 DT, Z 13 DT",51 kW / 69 HP,1248 ccm,4 cylinders,16 valves,Diesel,2005/04 - 2010/06,VAUXHALL
VAUXHALL MERIVA A (X03) 1.4 16V Twinport,Z 14 XEP,66 kW / 90 HP,1364 ccm,4 cylinders,16 valves,Petrol,2003/01 - 2010/06,VAUXHALL
VAUXHALL MERIVA A (X03) 1.6 i,Z 16 SE,64 kW / 87 HP,1598 ccm,4 cylinders,8 valves,Petrol,2003/01 - 2010/06,VAUXHALL
VAUXHALL MERIVA A (X03) 1.6 i 16V,Z 16 XE,74 kW / 100 HP,1598 ccm,4 cylinders,16 valves,Petrol,2003/01 - 2005/09,VAUXHALL
VAUXHALL MERIVA A (X03) 1.6 i 16V Twinport,Z 16 XEP,77 kW / 105 HP,1598 ccm,4 cylinders,16 valves,Petrol,2003/05 - 2010/06,VAUXHALL
VAUXHALL MERIVA A (X03) 1.6 Turbo,Z 16 LET,132 kW / 180 HP,1598 ccm,4 cylinders,16 valves,Petrol,2006/05 - 2010/06,VAUXHALL
VAUXHALL MERIVA A (X03) 1.7 CDTi,Z 17 DTH,74 kW / 100 HP,1686 ccm,4 cylinders,16 valves,Diesel,2003/09 - 2005/08,VAUXHALL
VAUXHALL MERIVA A (X03) 1.7 DTI,Y 17 DT,55 kW / 75 HP,1686 ccm,4 cylinders,16 valves,Diesel,2003/06 - 2010/06,VAUXHALL
VAUXHALL MERIVA A (X03) 1.8 i 16V,Z 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol,2003/05 - 2010/06,VAUXHALL
VAUXHALL MERIVA Mk II (B) (S10) 1.3 CDTi,A 13 DTE,70 kW / 95 HP,1248 ccm,4 cylinders,16 valves,Diesel,2010/06 - X,VAUXHALL
VAUXHALL MERIVA Mk II (B) (S10) 1.3 CDTI,A 13 DTC,55 kW / 75 HP,1248 ccm,4 cylinders,16 valves,Diesel,2010/06 - X,VAUXHALL
VAUXHALL MERIVA Mk II (B) (S10) 1.4,"A 14 XER, B 14 XER",74 kW / 101 HP,1398 ccm,4 cylinders,16 valves,Petrol,2010/06 - X,VAUXHALL
VAUXHALL MERIVA Mk II (B) (S10) 1.4,"A 14 NEL, B 14 NEL",88 kW / 120 HP,1364 ccm,4 cylinders,16 valves,Petrol,2010/06 - X,VAUXHALL
VAUXHALL MERIVA Mk II (B) (S10) 1.4,"A 14 NET, B 14 NET",103 kW / 140 HP,1364 ccm,4 cylinders,16 valves,Petrol,2010/06 - X,VAUXHALL
VAUXHALL MERIVA Mk II (B) (S10) 1.4 LPG,A 14 NEL,88 kW / 120 HP,1364 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2011/06 - X,VAUXHALL
VAUXHALL MERIVA Mk II (B) (S10) 1.6 CDTi,B 16 DTH,100 kW / 136 HP,1598 ccm,4 cylinders,16 valves,Diesel,2013/08 - X,VAUXHALL
VAUXHALL MERIVA Mk II (B) (S10) 1.6 CDTi,"B 16 DTE, B 16 DTL, B 16 DTN",81 kW / 110 HP,1598 ccm,4 cylinders,16 valves,Diesel,2014/07 - X,VAUXHALL
VAUXHALL MERIVA Mk II (B) (S10) 1.6 CDTI,B 16 DTC,70 kW / 95 HP,1598 ccm,4 cylinders,16 valves,Diesel,2014/01 - X,VAUXHALL
VAUXHALL MERIVA Mk II (B) (S10) 1.7 CDTi,A 17 DTS,96 kW / 131 HP,1686 ccm,4 cylinders,16 valves,Diesel,2010/06 - X,VAUXHALL
VAUXHALL MERIVA Mk II (B) (S10) 1.7 CDTi,"A 17 DTC, A 17 DTI",81 kW / 110 HP,1686 ccm,4 cylinders,16 valves,Diesel,2010/06 - X,VAUXHALL
VAUXHALL MERIVA Mk II (B) (S10) 1.7 CDTI,A 17 DT,74 kW / 101 HP,1686 ccm,4 cylinders,16 valves,Diesel,2010/06 - X,VAUXHALL
VAUXHALL MIDI Bus (MID) 2.0 TD,4FC1,50 kW / 68 HP,1995 ccm,4 cylinders,8 valves,Diesel,1984/09 - 1988/05,VAUXHALL
VAUXHALL MIDI II Bus (MID) 2.0,4ZC1,60 kW / 82 HP,1994 ccm,4 cylinders,8 valves,Petrol,1988/06 - 1997/08,VAUXHALL
