Title,Engine codes,Power kW / HP,Capacity (ccm),Cylinders,Valves,Fuel type,Production year,Model
SSANGYONG REXTON / REXTON II (GAB_) 3.2 RX320 4x4,G32D,162 kW / 220 HP,3199 ccm,6 cylinders,24 valves,Petrol,2002/04 - X,SSANGYONG
SSANGYONG REXTON / REXTON II VAN RX270 XDi 4x4,D27DT,118 kW / 160 HP,2696 ccm,5 cylinders,20 valves,Diesel,2011/03 - 2013/04,SSANGYONG
SSANGYONG REXTON / REXTON II VAN RX270 XDi 4x4,D27DTP,132 kW / 179 HP,2696 ccm,5 cylinders,20 valves,Diesel,2011/03 - 2013/04,SSANGYONG
SSANGYONG REXTON VAN (Y400) e-XDi,D22DTR(672.980),133 kW / 181 HP,2157 ccm,4 cylinders,16 valves,Diesel,2017/07 - X,SSANGYONG
SSANGYONG REXTON VAN (Y400) e-XDi 4WD,D22DTR(672.980),133 kW / 181 HP,2157 ccm,4 cylinders,16 valves,Diesel,2017/07 - X,SSANGYONG
SSANGYONG REXTON W / REXTON 2.0 Xdi,D20DTR,114 kW / 155 HP,1998 ccm,4 cylinders,16 valves,Diesel,2012/07 - X,SSANGYONG
SSANGYONG REXTON W / REXTON 2.0 Xdi All-wheel Drive,D20DTR,114 kW / 155 HP,1998 ccm,4 cylinders,16 valves,Diesel,2012/07 - X,SSANGYONG
SSANGYONG REXTON W / REXTON 2.2 Xdi,D22DTR(672.980),131 kW / 178 HP,2157 ccm,4 cylinders,16 valves,Diesel,2015/07 - X,SSANGYONG
SSANGYONG REXTON W / REXTON 2.2 Xdi All-wheel Drive,D22DTR(672.980),131 kW / 178 HP,2157 ccm,4 cylinders,16 valves,Diesel,2015/07 - X,SSANGYONG
SSANGYONG REXTON W / REXTON 2.7 Xdi All-wheel Drive,D27DT,121 kW / 165 HP,2696 ccm,5 cylinders,20 valves,Diesel,2012/07 - X,SSANGYONG
SSANGYONG REXTON W / REXTON 2.7 Xdi All-wheel Drive,D27DTP,137 kW / 186 HP,2696 ccm,5 cylinders,20 valves,Diesel,2012/10 - X,SSANGYONG
SSANGYONG REXTON W / REXTON VAN e-XDi,D22DTR(672.980),131 kW / 178 HP,2157 ccm,4 cylinders,16 valves,Diesel,2015/07 - X,SSANGYONG
SSANGYONG REXTON W / REXTON VAN e-XDi All-wheel Drive,D22DTR(672.980),131 kW / 178 HP,2157 ccm,4 cylinders,16 valves,Diesel,2015/07 - X,SSANGYONG
"SSANGYONG REXTON (Y400, Y450) 2.0 All-wheel Drive (POX)",G20DTR,165 kW / 224 HP,1998 ccm,4 cylinders,16 valves,Petrol,2018/07 - X,SSANGYONG
"SSANGYONG REXTON (Y400, Y450) 2.0 (POX)",G20DTR,165 kW / 224 HP,1998 ccm,4 cylinders,16 valves,Petrol,2018/07 - X,SSANGYONG
"SSANGYONG REXTON (Y400, Y450) 2.2 Xdi",D22DTR(672.980),149 kW / 203 HP,2157 ccm,4 cylinders,16 valves,Diesel,2021/07 - X,SSANGYONG
"SSANGYONG REXTON (Y400, Y450) 2.2 Xdi All-wheel Drive",D22DTR(672.980),149 kW / 203 HP,2157 ccm,4 cylinders,16 valves,Diesel,2021/07 - X,SSANGYONG
"SSANGYONG REXTON (Y400, Y450) 2.2 Xdi All-wheel Drive (POE)","D22DTF (672.960), D22DTR(672.980)",133 kW / 181 HP,2157 ccm,4 cylinders,16 valves,Diesel,2017/07 - X,SSANGYONG
"SSANGYONG REXTON (Y400, Y450) 2.2 Xdi (POE)","D22DTF (672.960), D22DTR(672.980)",133 kW / 181 HP,2157 ccm,4 cylinders,16 valves,Diesel,2017/07 - X,SSANGYONG
SSANGYONG RODIUS I 2.7 Xdi,D27DT,121 kW / 165 HP,2696 ccm,5 cylinders,20 valves,Diesel,2005/05 - X,SSANGYONG
SSANGYONG RODIUS I 2.7 Xdi,D27DT,120 kW / 163 HP,2696 ccm,5 cylinders,20 valves,Diesel,2005/05 - X,SSANGYONG
SSANGYONG RODIUS I 2.7 Xdi 4WD,D27DT,121 kW / 165 HP,2696 ccm,5 cylinders,20 valves,Diesel,2005/05 - X,SSANGYONG
SSANGYONG RODIUS I 2.7 Xdi 4WD,D27DT,120 kW / 163 HP,2696 ccm,5 cylinders,20 valves,Diesel,2005/05 - X,SSANGYONG
SSANGYONG RODIUS I 3.2,G32D,162 kW / 220 HP,3199 ccm,6 cylinders,24 valves,Petrol,2005/05 - X,SSANGYONG
SSANGYONG RODIUS I 3.2 4WD,G32D,162 kW / 220 HP,3199 ccm,6 cylinders,24 valves,Petrol,2007/07 - X,SSANGYONG
SSANGYONG RODIUS II 2.0 Xdi,D20DTR,114 kW / 155 HP,1998 ccm,4 cylinders,16 valves,Diesel,2013/07 - X,SSANGYONG
SSANGYONG RODIUS II 2.0 Xdi 4WD,D20DTR,114 kW / 155 HP,1998 ccm,4 cylinders,16 valves,Diesel,2013/07 - X,SSANGYONG
SSANGYONG RODIUS II 2.2 Xdi,D22DTR(672.980),131 kW / 178 HP,2157 ccm,4 cylinders,16 valves,Diesel,2015/07 - X,SSANGYONG
SSANGYONG RODIUS II 2.2 Xdi 4WD,D22DTR(672.980),131 kW / 178 HP,2157 ccm,4 cylinders,16 valves,Diesel,2015/07 - X,SSANGYONG
SSANGYONG RODIUS II VAN (CA1) e-XDi,D22DTR(672.980),131 kW / 178 HP,2157 ccm,4 cylinders,16 valves,Diesel,2015/07 - X,SSANGYONG
SSANGYONG RODIUS II VAN (CA1) e-XDi 4WD,D22DTR(672.980),131 kW / 178 HP,2157 ccm,4 cylinders,16 valves,Diesel,2015/07 - X,SSANGYONG
SSANGYONG STAVIC 2.7 270 sXDi,D27DT,121 kW / 165 HP,2696 ccm,5 cylinders,20 valves,Diesel,2005/02 - X,SSANGYONG
SSANGYONG STAVIC 2.7 270 sXDi 4x4,D27DT,121 kW / 165 HP,2696 ccm,5 cylinders,20 valves,Diesel,2005/02 - X,SSANGYONG
SSANGYONG STAVIC 3.2 4x4,M162E32,162 kW / 220 HP,3199 ccm,6 cylinders,24 valves,Petrol,2005/02 - X,SSANGYONG
SSANGYONG TIVOLI 1.2,G12DTF,94 kW / 128 HP,1197 ccm,3 cylinders,12 valves,Petrol,2020/03 - X,SSANGYONG
SSANGYONG TIVOLI 1.2 T-GDi LPG,G12DTF,94 kW / 128 HP,1197 ccm,3 cylinders,12 valves,Petrol/Liquified Petroleum Gas (LPG),2022/06 - X,SSANGYONG
SSANGYONG TIVOLI 1.5,G15DTF(175.950),120 kW / 163 HP,1497 ccm,4 cylinders,16 valves,Petrol,2019/06 - X,SSANGYONG
SSANGYONG TIVOLI 1.5 All-wheel Drive,G15DTF(175.950),120 kW / 163 HP,1497 ccm,4 cylinders,16 valves,Petrol,2019/06 - X,SSANGYONG
SSANGYONG TIVOLI 1.6,G16DF,94 kW / 128 HP,1597 ccm,4 cylinders,16 valves,Petrol,2015/04 - X,SSANGYONG
SSANGYONG TIVOLI 1.6 All-wheel Drive,G16DF,94 kW / 128 HP,1597 ccm,4 cylinders,16 valves,Petrol,2015/03 - X,SSANGYONG
SSANGYONG TIVOLI 1.6 CNG,G16DF,94 kW / 128 HP,1597 ccm,4 cylinders,16 valves,Petrol/Compressed Natural Gas (CNG),2018/07 - X,SSANGYONG
SSANGYONG TIVOLI 1.6 XDi 160,D16DTF,85 kW / 115 HP,1597 ccm,4 cylinders,16 valves,Diesel,2015/04 - X,SSANGYONG
SSANGYONG TIVOLI 1.6 XDi 160,D16DTF,83 kW / 113 HP,1597 ccm,4 cylinders,16 valves,Diesel,2015/04 - X,SSANGYONG
SSANGYONG TIVOLI 1.6 XDi 160,D16DTF,100 kW / 136 HP,1597 ccm,4 cylinders,16 valves,Diesel,2019/06 - X,SSANGYONG
SSANGYONG TIVOLI 1.6 XDi 160 All-wheel Drive,D16DTF,85 kW / 115 HP,1597 ccm,4 cylinders,16 valves,Diesel,2015/04 - X,SSANGYONG
SSANGYONG TIVOLI 1.6 XDi 160 All-wheel Drive,D16DTF,100 kW / 136 HP,1597 ccm,4 cylinders,16 valves,Diesel,2019/06 - X,SSANGYONG
SSANGYONG TIVOLI GRAND 1.2 T-GDi,G12DTF,94 kW / 128 HP,1197 ccm,3 cylinders,12 valves,Petrol,2021/06 - X,SSANGYONG
SSANGYONG TIVOLI GRAND 1.5 T-GDi,G15DTF(175.950),120 kW / 163 HP,1497 ccm,4 cylinders,16 valves,Petrol,2021/06 - X,SSANGYONG
SSANGYONG TORRES (J100) 1.5 GDI,,120 kW / 163 HP,1497 ccm,4 cylinders,16 valves,Petrol,2022/06 - X,SSANGYONG
SSANGYONG TORRES (J100) 1.5 GDI AWD,,120 kW / 163 HP,1497 ccm,4 cylinders,16 valves,Petrol,2022/06 - X,SSANGYONG
SSANGYONG XLV SUV 1.6 CNG,G16DF,94 kW / 128 HP,1597 ccm,4 cylinders,16 valves,Petrol/Compressed Natural Gas (CNG),2018/07 - X,SSANGYONG
SSANGYONG XLV SUV e-XDi 160,D16DTF,85 kW / 116 HP,1597 ccm,4 cylinders,16 valves,Diesel,2016/04 - X,SSANGYONG
SSANGYONG XLV SUV e-XDi 160 All-wheel Drive,D16DTF,85 kW / 116 HP,1597 ccm,4 cylinders,16 valves,Diesel,2016/04 - X,SSANGYONG
SSANGYONG XLV SUV e-XGi 160,G16DF,94 kW / 128 HP,1597 ccm,4 cylinders,16 valves,Petrol,2016/04 - X,SSANGYONG
SSANGYONG XLV SUV e-XGi 160 All-wheel Drive,G16DF,94 kW / 128 HP,1597 ccm,4 cylinders,16 valves,Petrol,2016/04 - X,SSANGYONG
SSANGYONG XLV VAN e-XDi,D16DTF,85 kW / 116 HP,1597 ccm,4 cylinders,16 valves,Diesel,2016/12 - X,SSANGYONG
SSANGYONG XLV VAN e-XDi All-wheel Drive,D16DTF,85 kW / 116 HP,1597 ccm,4 cylinders,16 valves,Diesel,2016/12 - X,SSANGYONG
SSANGYONG XLV VAN e-XGi,G16DF,94 kW / 128 HP,1597 ccm,4 cylinders,16 valves,Petrol,2016/12 - X,SSANGYONG
SSANGYONG XLV VAN e-XGi All-wheel Drive,G16DF,94 kW / 128 HP,1597 ccm,4 cylinders,16 valves,Petrol,2016/12 - X,SSANGYONG
"STEYR 1290-Serie 1290.230, 1290.240","WD 614.60, WD 614.69, WD 614.79",169 kW / 230 HP,8143 ccm,? cylinders,? valves,,1968/01 - 1978/12,STEYR
"STEYR 1290-Serie 1290.230, 1290.240","WD 614.60, WD 614.69, WD 614.79",169 kW / 230 HP,8143 ccm,? cylinders,? valves,,1968/01 - 1978/12,STEYR
"STEYR 1290-Serie 1290.230, 1290.240","WD 614.60, WD 614.69, WD 614.79",169 kW / 230 HP,8143 ccm,? cylinders,? valves,,1968/01 - 1978/12,STEYR
"STEYR 1290-Serie 1290.230, 1290.240","WD 614.60, WD 614.69, WD 614.79",169 kW / 230 HP,8143 ccm,? cylinders,? valves,,1971/01 - 1978/12,STEYR
"STEYR 1290-Serie 1290.230, 1290.240","WD 614.60, WD 614.69, WD 614.79",169 kW / 230 HP,8143 ccm,? cylinders,? valves,,1971/01 - 1978/12,STEYR
STEYR 1290-Serie 1290.320,"WD 815.60, WD 815.70",235 kW / 320 HP,11964 ccm,? cylinders,? valves,,1971/01 - 1978/12,STEYR
STEYR 1290-Serie 1290.320,"WD 815.60, WD 815.70",235 kW / 320 HP,11964 ccm,? cylinders,? valves,,1971/01 - 1978/12,STEYR
STEYR 1290-Serie 1290.320,"WD 815.60, WD 815.70",235 kW / 320 HP,11964 ccm,? cylinders,? valves,,1971/01 - 1978/12,STEYR
STEYR 1290-Serie 1290.320,"WD 815.60, WD 815.70",235 kW / 320 HP,11964 ccm,? cylinders,? valves,,1973/01 - 1978/12,STEYR
STEYR 1290-Serie 1290.320,"WD 815.60, WD 815.70",235 kW / 320 HP,11964 ccm,? cylinders,? valves,,1973/01 - 1978/12,STEYR
STEYR 1291-Serie 1291.260,"WD 615.60, WD 615.61, WD 615.70, WD 615.71",191 kW / 260 HP,9726 ccm,? cylinders,? valves,,1978/01 - 1986/12,STEYR
STEYR 1291-Serie 1291.280,"WD 615.65, WD 615.67, WD 615.69, WD 615.75, WD 615.77",206 kW / 280 HP,9726 ccm,? cylinders,? valves,,1978/01 - 1986/12,STEYR
STEYR 1390-Serie 1390.150,"WD 610.60, WD 610.69, WD 610.70",110 kW / 150 HP,5975 ccm,? cylinders,? valves,,1971/01 - 1978/12,STEYR
STEYR 1390-Serie 1390.180,"WD 614.01, WD 614.20",132 kW / 180 HP,8143 ccm,? cylinders,? valves,,1971/01 - 1972/01,STEYR
STEYR 1490-Serie 1490.180,"WD 614.01, WD 614.20",132 kW / 180 HP,8143 ccm,? cylinders,? valves,,1971/01 - 1972/12,STEYR
STEYR 1490-Serie 1490.230,WD 614.60,169 kW / 230 HP,8143 ccm,? cylinders,? valves,,1971/01 - 1978/12,STEYR
STEYR 1490-Serie 1490.230,WD 614.60,169 kW / 230 HP,8143 ccm,? cylinders,? valves,,1970/01 - 1978/12,STEYR
STEYR 1490-Serie 1490.230,WD 614.60,169 kW / 230 HP,8143 ccm,? cylinders,? valves,,1970/01 - 1978/12,STEYR
STEYR 1490-Serie 1490.230,WD 614.60,169 kW / 230 HP,8143 ccm,? cylinders,? valves,,1970/01 - 1978/12,STEYR
STEYR 1490-Serie 1490.230,WD 614.60,169 kW / 230 HP,8143 ccm,? cylinders,? valves,,1970/01 - 1978/12,STEYR
STEYR 1490-Serie 1490.230,WD 614.60,169 kW / 230 HP,8143 ccm,? cylinders,? valves,,1970/01 - 1978/12,STEYR
STEYR 1490-Serie 1490.320,"WD 815.60, WD 815.70",235 kW / 320 HP,11964 ccm,? cylinders,? valves,,1971/01 - 1978/12,STEYR
STEYR 1490-Serie 1490.320,"WD 815.60, WD 815.70",235 kW / 320 HP,11964 ccm,? cylinders,? valves,,1971/01 - 1978/12,STEYR
STEYR 1490-Serie 1490.320,"WD 815.60, WD 815.70",235 kW / 320 HP,11964 ccm,? cylinders,? valves,,1971/01 - 1978/12,STEYR
STEYR 1490-Serie 1490.320,"WD 815.60, WD 815.70",235 kW / 320 HP,11964 ccm,? cylinders,? valves,,1971/01 - 1978/12,STEYR
STEYR 1490-Serie 1490.320,"WD 815.60, WD 815.70",235 kW / 320 HP,11964 ccm,? cylinders,? valves,,1972/01 - 1978/12,STEYR
STEYR 1490-Serie 1490.320,"WD 815.60, WD 815.70",235 kW / 320 HP,11964 ccm,? cylinders,? valves,,1972/01 - 1978/12,STEYR
STEYR 1491-Serie 1491.260,"WD 615.60, WD 615.61, WD 615.70, WD 615.71",191 kW / 260 HP,9726 ccm,? cylinders,? valves,,1978/01 - 1986/12,STEYR
STEYR 1491-Serie 1491.280,"WD 615.65, WD 615.67, WD 615.69, WD 615.75, WD 615.77",206 kW / 280 HP,9726 ccm,? cylinders,? valves,,1978/01 - 1986/12,STEYR
STEYR 1890-Serie 1890.320,"WD 815.60, WD 815.70",235 kW / 320 HP,11964 ccm,? cylinders,? valves,,1975/01 - 1979/12,STEYR
STEYR 19 S-Serie (Facel.) 19S26,,191 kW / 260 HP,6595 ccm,? cylinders,? valves,,1988/01 - 1994/12,STEYR
STEYR 500/650 500,5,15 kW / 20 HP,493 ccm,2 cylinders,4 valves,Petrol,1959/01 - 1973/12,STEYR
STEYR 590-Serie 590.110,WD 610.01,80 kW / 116 HP,5975 ccm,? cylinders,? valves,,1969/01 - 1982/12,STEYR
STEYR 590-Serie 590.110,WD 610.01,80 kW / 116 HP,5975 ccm,? cylinders,? valves,,1969/01 - 1974/12,STEYR
STEYR 590-Serie 590.110,"WD 610.00, WD 610.19",97 kW / 132 HP,5975 ccm,? cylinders,? valves,,1975/01 - 1982/12,STEYR
STEYR 690-Serie 690.110,WD 610.01,81 kW / 110 HP,5975 ccm,? cylinders,? valves,,1969/01 - 1982/12,STEYR
STEYR 690-Serie 690.110,WD 610.01,81 kW / 110 HP,5975 ccm,? cylinders,? valves,,1969/01 - 1982/12,STEYR
STEYR 690-Serie 690.132,"WD 610.00, WD 610.19",97 kW / 132 HP,5975 ccm,? cylinders,? valves,,1974/01 - 1976/12,STEYR
STEYR 691-Serie 691.136,WD 612.01,100 kW / 136 HP,6595 ccm,? cylinders,? valves,,1982/01 - 1986/12,STEYR
STEYR 790-Serie 790.132,"WD 610.00, WD 610.19",97 kW / 132 HP,5975 ccm,? cylinders,? valves,,1969/01 - 1979/12,STEYR
STEYR 790-Serie 790.132,"WD 610.00, WD 610.19",97 kW / 132 HP,5975 ccm,? cylinders,? valves,,1969/01 - 1979/12,STEYR
STEYR 790-Serie 790.132,"WD 610.00, WD 610.19",97 kW / 132 HP,5975 ccm,? cylinders,? valves,,1969/01 - 1979/12,STEYR
STEYR 790-Serie 790.132,"WD 610.00, WD 610.19",97 kW / 132 HP,5975 ccm,? cylinders,? valves,,1969/01 - 1979/12,STEYR
STEYR 790-Serie 790.132,"WD 610.00, WD 610.19",97 kW / 132 HP,5975 ccm,? cylinders,? valves,,1970/01 - 1974/12,STEYR
STEYR 790-Serie 790.150,"WD 610.60, WD 610.69, WD 610.70",110 kW / 150 HP,5975 ccm,? cylinders,? valves,,1972/01 - 1979/12,STEYR
STEYR 790-Serie 790.150,"WD 610.60, WD 610.69, WD 610.70",110 kW / 150 HP,5975 ccm,? cylinders,? valves,,1971/01 - 1979/12,STEYR
STEYR 790-Serie 790.150,"WD 610.60, WD 610.69, WD 610.70",110 kW / 150 HP,5975 ccm,? cylinders,? valves,,1971/01 - 1979/12,STEYR
STEYR 790-Serie 790.170,WD 612.20,125 kW / 170 HP,6595 ccm,? cylinders,? valves,,1976/01 - 1979/12,STEYR
STEYR 790-Serie 790.170,WD 612.20,125 kW / 170 HP,6595 ccm,? cylinders,? valves,,1976/01 - 1979/12,STEYR
STEYR 790-Serie 790.190,,140 kW / 190 HP,6595 ccm,? cylinders,? valves,,1976/01 - 1979/12,STEYR
STEYR 791-Serie 791.145,WD 612.20,107 kW / 145 HP,6595 ccm,? cylinders,? valves,,1979/01 - 1986/12,STEYR
STEYR 791-Serie 791.170,WD 612.20,125 kW / 170 HP,6595 ccm,? cylinders,? valves,,1979/01 - 1986/12,STEYR
STEYR 890-Serie 890.132,"WD 610.00, WD 610.19",97 kW / 132 HP,5975 ccm,? cylinders,? valves,,1968/01 - 1979/12,STEYR
STEYR 890-Serie 890.132,"WD 610.00, WD 610.19",97 kW / 132 HP,5975 ccm,? cylinders,? valves,,1968/01 - 1974/12,STEYR
STEYR 890-Serie 890.132,"WD 610.00, WD 610.19",97 kW / 132 HP,5975 ccm,? cylinders,? valves,,1968/01 - 1974/12,STEYR
STEYR 890-Serie 890.150,"WD 610.60, WD 610.69, WD 610.70",110 kW / 150 HP,5975 ccm,? cylinders,? valves,,1968/01 - 1979/12,STEYR
STEYR 890-Serie 890.150,"WD 610.60, WD 610.69, WD 610.70",110 kW / 150 HP,5975 ccm,? cylinders,? valves,,1968/01 - 1979/12,STEYR
STEYR 890-Serie 890.150,"WD 610.60, WD 610.69, WD 610.70",110 kW / 150 HP,5976 ccm,? cylinders,? valves,,1968/01 - 1979/12,STEYR
STEYR 891-Serie 891.170,WD 612.20,125 kW / 170 HP,6595 ccm,? cylinders,? valves,,1979/01 - 1986/12,STEYR
STEYR 990-Serie 990.180,"WD 614.01, WD 614.20",132 kW / 180 HP,8143 ccm,? cylinders,? valves,,1968/01 - 1978/12,STEYR
STEYR 990-Serie 990.180,"WD 614.01, WD 614.20",132 kW / 180 HP,8143 ccm,? cylinders,? valves,,1968/01 - 1978/12,STEYR
STEYR 990-Serie 990.180,"WD 614.01, WD 614.20",132 kW / 180 HP,8143 ccm,? cylinders,? valves,,1968/01 - 1978/12,STEYR
STEYR 990-Serie 990.180,"WD 614.01, WD 614.20",132 kW / 180 HP,8143 ccm,? cylinders,? valves,,1969/01 - 1978/12,STEYR
STEYR 990-Serie 990.180,"WD 614.01, WD 614.20",132 kW / 180 HP,8143 ccm,? cylinders,? valves,,1969/01 - 1978/12,STEYR
STEYR 991-Serie 991.200,"WD 615.00, WD 615.20",148 kW / 201 HP,9726 ccm,? cylinders,? valves,,1978/01 - 1986/12,STEYR
STEYR CVT 6130,,126 kW / 171 HP,6728 ccm,? cylinders,? valves,,2010/09 - X,STEYR
STEYR CVT 6145,,138 kW / 188 HP,6728 ccm,? cylinders,? valves,,2010/09 - X,STEYR
"STEYR CVT 6150, 6160",,140 kW / 190 HP,2789 ccm,? cylinders,? valves,,2010/09 - X,STEYR
"STEYR CVT 6165, 6175",,156 kW / 211 HP,6728 ccm,? cylinders,? valves,,2013/09 - X,STEYR
STEYR CVT 6170,,160 kW / 218 HP,6728 ccm,? cylinders,? valves,,2010/09 - X,STEYR
STEYR CVT 6185,,166 kW / 225 HP,6728 ccm,? cylinders,? valves,,2010/09 - X,STEYR
STEYR CVT 6200,,180 kW / 245 HP,6728 ccm,? cylinders,? valves,,2013/09 - X,STEYR
"STEYR CVT 6205, 6215",,184 kW / 250 HP,6728 ccm,? cylinders,? valves,,2010/09 - X,STEYR
"STEYR CVT 6220, 6230, 6240",,192 kW / 260 HP,6728 ccm,? cylinders,? valves,,2010/09 - X,STEYR
"STEYR HAFLINGER (AP700, AP703) 0.65",52,16 kW / 22 HP,643 ccm,2 cylinders,4 valves,Petrol,1959/06 - 1961/06,STEYR
"STEYR HAFLINGER (AP700, AP703) 0.65",52,18 kW / 24 HP,643 ccm,2 cylinders,4 valves,Petrol,1961/06 - 1966/06,STEYR
"STEYR HAFLINGER (AP700, AP703) 0.65",52,20 kW / 27 HP,643 ccm,2 cylinders,4 valves,Petrol,1966/06 - 1974/12,STEYR
"STEYR KOMPAKT 4055 S, 4065 S",,43 kW / 58 HP,3400 ccm,? cylinders,? valves,,2011/06 - X,STEYR
"STEYR KOMPAKT 4075, 4085",,55 kW / 75 HP,3400 ccm,? cylinders,? valves,,2011/06 - X,STEYR
"STEYR KOMPAKT 4095, 4105, 4115",,74 kW / 101 HP,3400 ccm,? cylinders,? valves,,2011/06 - X,STEYR
"STEYR MULTI 4095, 4105, 4115",,73 kW / 100 HP,3400 ccm,? cylinders,? valves,,2012/10 - X,STEYR
"STEYR PROFI 4110 CLASSIC, 4120",,105 kW / 143 HP,4485 ccm,? cylinders,? valves,,2009/11 - X,STEYR
STEYR PROFI 4110 CVT,,105 kW / 143 HP,4485 ccm,? cylinders,? valves,,2009/11 - X,STEYR
"STEYR PROFI 4120 CVT, 4130 CVT",,113 kW / 154 HP,4485 ccm,? cylinders,? valves,,2009/11 - X,STEYR
STEYR PROFI 4130 CLASSIC,,120 kW / 163 HP,4485 ccm,? cylinders,? valves,,2009/11 - X,STEYR
"STEYR PROFI 6125, 6140 CLASSIC",,121 kW / 165 HP,6728 ccm,? cylinders,? valves,,2009/11 - X,STEYR
SUBARU BRZ 2.0 (ZC6),FA20D,147 kW / 200 HP,1998 ccm,4 cylinders,16 valves,Petrol,2012/06 - X,SUBARU
SUBARU BRZ (ZD8) 2.4,FA24D,172 kW / 234 HP,2387 ccm,4 cylinders,16 valves,Petrol,2021/12 - X,SUBARU
SUBARU FORESTER (SF_) 2.0 AWD (SF5),EJ202,90 kW / 122 HP,1994 ccm,4 cylinders,16 valves,Petrol,1997/08 - 2002/09,SUBARU
SUBARU FORESTER (SF_) 2.0 AWD (SF5),EJ202,92 kW / 125 HP,1994 ccm,4 cylinders,16 valves,Petrol,1998/06 - 2002/09,SUBARU
SUBARU FORESTER (SF_) 2.0 S Turbo AWD (SF5),EJ205,125 kW / 170 HP,1994 ccm,4 cylinders,16 valves,Petrol,1998/06 - 2001/04,SUBARU
SUBARU FORESTER (SF_) 2.0 S Turbo AWD (SF5),EJ205,130 kW / 177 HP,1994 ccm,4 cylinders,16 valves,Petrol,2001/04 - 2002/09,SUBARU
SUBARU FORESTER (SG_) 2.0 AWD (SG5),EJ201,92 kW / 125 HP,1994 ccm,4 cylinders,16 valves,Petrol,2002/06 - 2005/05,SUBARU
SUBARU FORESTER (SG_) 2.0 S Turbo AWD (SG5),EJ205,130 kW / 177 HP,1994 ccm,4 cylinders,16 valves,Petrol,2002/02 - 2005/05,SUBARU
SUBARU FORESTER (SG_) 2.0 X AWD (SG5),EJ204,116 kW / 158 HP,1994 ccm,4 cylinders,16 valves,Petrol,2005/06 - 2008/05,SUBARU
SUBARU FORESTER (SG_) 2.5 AWD,EJ255,171 kW / 232 HP,2457 ccm,4 cylinders,16 valves,Petrol,2004/01 - 2009/12,SUBARU
SUBARU FORESTER (SG_) 2.5 AWD,EJ253,129 kW / 175 HP,2457 ccm,4 cylinders,16 valves,Petrol,2005/01 - 2012/10,SUBARU
SUBARU FORESTER (SG_) 2.5 AWD (SG9),EJ25,155 kW / 211 HP,2457 ccm,4 cylinders,16 valves,Petrol,2003/12 - 2005/05,SUBARU
"SUBARU FORESTER (SG_) 2.5 AWD (SG9, S11SG, S12SH)",EJ255,169 kW / 230 HP,2457 ccm,4 cylinders,16 valves,Petrol,2005/06 - 2008/05,SUBARU
SUBARU FORESTER (SG_) 2.5 Prodrive Performance Pack AWD,EJ255,188 kW / 256 HP,2457 ccm,4 cylinders,16 valves,Petrol,2005/05 - 2005/09,SUBARU
SUBARU FORESTER (SG_) 2.5 RX Nato AWD (SG9),EJ25,115 kW / 156 HP,2457 ccm,4 cylinders,16 valves,Petrol,2002/11 - 2008/12,SUBARU
SUBARU FORESTER (SH_) 2.0 AWD (SH5),EJ204,110 kW / 150 HP,1994 ccm,4 cylinders,16 valves,Petrol,2008/01 - 2013/09,SUBARU
SUBARU FORESTER (SH_) 2.0 AWD (SHJ),FB20,110 kW / 150 HP,1995 ccm,4 cylinders,16 valves,Petrol,2010/01 - X,SUBARU
SUBARU FORESTER (SH_) 2.0 BiFuel AWD,EJ204,110 kW / 150 HP,1994 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2009/01 - 2011/12,SUBARU
SUBARU FORESTER (SH_) 2.0 D AWD (SHH),EE20Z,108 kW / 147 HP,1998 ccm,4 cylinders,16 valves,Diesel,2008/09 - 2013/09,SUBARU
SUBARU FORESTER (SH_) 2.5 AWD (SH9),EJ25,126 kW / 171 HP,2457 ccm,4 cylinders,16 valves,Petrol,2009/01 - 2013/09,SUBARU
SUBARU FORESTER (SH_) 2.5 AWD (SH9),EJ255,169 kW / 230 HP,2457 ccm,4 cylinders,16 valves,Petrol,2008/06 - 2013/09,SUBARU
SUBARU FORESTER (SH_) 2.5 Turbo AWD (SH9),EJ255,193 kW / 262 HP,2457 ccm,4 cylinders,16 valves,Petrol,2011/02 - 2013/09,SUBARU
"SUBARU FORESTER (SJ_) 2.0 BiFuel AWD (S13, SJ5)",FB20B,110 kW / 150 HP,1995 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2013/03 - X,SUBARU
SUBARU FORESTER (SJ_) 2.0 D AWD (SJD),EE20Z,108 kW / 147 HP,1998 ccm,4 cylinders,16 valves,Diesel,2013/03 - X,SUBARU
SUBARU FORESTER (SJ_) 2.0 i AWD (SJ5),FB20,110 kW / 150 HP,1995 ccm,4 cylinders,16 valves,Petrol,2013/03 - X,SUBARU
SUBARU FORESTER (SJ_) 2.0 XT AWD (SJG),FA20,177 kW / 241 HP,1998 ccm,4 cylinders,16 valves,Petrol,2013/03 - X,SUBARU
SUBARU FORESTER (SJ_) 2.5 AWD (SJ9),FB25,126 kW / 171 HP,2498 ccm,4 cylinders,16 valves,Petrol,2012/11 - X,SUBARU
SUBARU FORESTER (SK_) 2.0 AWD (SK7),"FB20C, FB20D",115 kW / 156 HP,1995 ccm,4 cylinders,16 valves,Petrol,2018/04 - X,SUBARU
