Title,Engine codes,Power kW / HP,Capacity (ccm),Cylinders,Valves,Fuel type,Production year,Model
TEMSA HD 13,MX-11 320,320 kW / 435 HP,10837 ccm,? cylinders,? valves,,2015/01 - X,TEMSA
TEMSA LD 13,MX-11 271,271 kW / 368 HP,10837 ccm,? cylinders,? valves,,2014/03 - X,TEMSA
TEMSA LD 13 IC,MX-11 271,271 kW / 368 HP,10837 ccm,? cylinders,? valves,,2014/03 - X,TEMSA
TEMSA MARATON 12,MX-11 320,320 kW / 435 HP,10837 ccm,? cylinders,? valves,,2015/08 - X,TEMSA
TEMSA MARATON 13,MX-11 320,320 kW / 435 HP,10837 ccm,? cylinders,? valves,,2015/08 - X,TEMSA
TEMSA MD 9,D 0836 LOH 72,213 kW / 290 HP,6871 ccm,? cylinders,? valves,,2014/03 - X,TEMSA
TEMSA MD 9,D 0836 LOH 65,184 kW / 250 HP,6871 ccm,? cylinders,? valves,,2010/11 - X,TEMSA
TEMSA MD 9 IC,D 0836 LOH 72,213 kW / 290 HP,6871 ccm,? cylinders,? valves,,2014/03 - X,TEMSA
TEMSA MD 9 IC,D 0836 LOH 65,184 kW / 250 HP,6871 ccm,? cylinders,? valves,,2010/11 - X,TEMSA
TEMSA MD 9 LE,,152 kW / 207 HP,4462 ccm,? cylinders,? valves,,2010/11 - 2014/12,TEMSA
TEMSA MD 9 LE,ISBe6-250,184 kW / 250 HP,6690 ccm,? cylinders,? valves,,2014/03 - X,TEMSA
"TEMSA PRESTIJ PRESTIJ SD, PRESTIJ CITY",4P10-7AT4,110 kW / 150 HP,2998 ccm,? cylinders,? valves,,2011/10 - X,TEMSA
"TEMSA SAFARI SAFARI 12 HD, SAFARI 13 HD",MX 300,300 kW / 408 HP,12900 ccm,? cylinders,? valves,,2010/10 - X,TEMSA
"TEMSA SAFIR SAFIR, SAFIR VIP",MX 300,300 kW / 408 HP,12900 ccm,? cylinders,? valves,,2009/10 - X,TEMSA
"TEMSA SAFIR PLUS SAFIR PLUS, SAFIR PLUS VIP",MX 300,300 kW / 408 HP,12900 ccm,? cylinders,? valves,,2009/10 - X,TEMSA
TEMSA SAFIR PLUS 13,MX-11 320,320 kW / 435 HP,10837 ccm,? cylinders,? valves,,2016/03 - X,TEMSA
"TEMSA TOURMALIN TOURMALIN 12, TOURMALIN 13",PR 228 S,228 kW / 310 HP,9200 ccm,? cylinders,? valves,,2006/10 - X,TEMSA
"TEMSA TOURMALIN TOURMALIN 12, TOURMALIN 13",ISBe4-300,221 kW / 300 HP,6728 ccm,? cylinders,? valves,,2006/10 - X,TEMSA
TESLA MODEL 3 (5YJ3) EV,"3D1, 3D6",192 kW / 261 HP,? ccm,? cylinders,? valves,Electric,2017/01 - X,TESLA
TESLA MODEL 3 (5YJ3) EV,3D6,175 kW / 238 HP,? ccm,? cylinders,? valves,Electric,2019/04 - X,TESLA
TESLA MODEL 3 (5YJ3) EV,3D1,225 kW / 306 HP,? ccm,? cylinders,? valves,Electric,2019/02 - X,TESLA
TESLA MODEL 3 (5YJ3) EV,3D1,239 kW / 325 HP,? ccm,? cylinders,? valves,Electric,2019/12 - X,TESLA
TESLA MODEL 3 (5YJ3) EV,3D5,208 kW / 283 HP,? ccm,? cylinders,? valves,Electric,2020/03 - X,TESLA
TESLA MODEL 3 (5YJ3) EV AWD,"3D3, 3D5, 3D7",258 kW / 351 HP,? ccm,? cylinders,? valves,Electric,2018/06 - X,TESLA
TESLA MODEL 3 (5YJ3) EV AWD,"3D3, 3D5",366 kW / 498 HP,? ccm,? cylinders,? valves,Electric,2020/12 - X,TESLA
TESLA MODEL 3 (5YJ3) EV AWD,"3D1, 3D3",360 kW / 490 HP,? ccm,? cylinders,? valves,Electric,2019/06 - X,TESLA
TESLA MODEL 3 (5YJ3) EV AWD,"3D1, 3D3",355 kW / 482 HP,? ccm,? cylinders,? valves,Electric,2019/02 - X,TESLA
TESLA MODEL 3 (5YJ3) EV AWD,"3D3, 3D5",361 kW / 491 HP,? ccm,? cylinders,? valves,Electric,2019/12 - X,TESLA
TESLA MODEL 3 (5YJ3) EV AWD,"3D3, 3D5",350 kW / 476 HP,? ccm,? cylinders,? valves,Electric,2019/06 - X,TESLA
TESLA MODEL 3 (5YJ3) EV AWD,"3D1, 3D3",324 kW / 441 HP,? ccm,? cylinders,? valves,Electric,2019/03 - X,TESLA
TESLA MODEL 3 (5YJ3) EV AWD,"3D3, 3D6",153 kW / 208 HP,? ccm,? cylinders,? valves,Electric,2022/03 - X,TESLA
TESLA MODEL 3 (5YJ3) EV Perfomance AWD,"3D3, 3D5",393 kW / 534 HP,? ccm,? cylinders,? valves,Electric,2022/02 - X,TESLA
TESLA MODEL 3 (5YJ3) EV Performance AWD,"3D1, 3D3, 3D6",340 kW / 462 HP,? ccm,? cylinders,? valves,Electric,2018/06 - X,TESLA
TESLA MODEL 3 (5YJ3) EV Performance AWD,"3D3, 3D5",377 kW / 513 HP,? ccm,? cylinders,? valves,Electric,2019/12 - X,TESLA
TESLA MODEL S (5YJS) 100D AWD,L2S,310 kW / 422 HP,? ccm,? cylinders,? valves,Electric,2017/06 - X,TESLA
TESLA MODEL S (5YJS) 100D AWD,L2S,386 kW / 525 HP,? ccm,? cylinders,? valves,Electric,2017/06 - X,TESLA
TESLA MODEL S (5YJS) 60,L1S,225 kW / 306 HP,? ccm,? cylinders,? valves,Electric,2013/11 - 2014/09,TESLA
TESLA MODEL S (5YJS) 60,L1S,283 kW / 385 HP,? ccm,? cylinders,? valves,Electric,2014/10 - X,TESLA
TESLA MODEL S (5YJS) 60,L1S,285 kW / 388 HP,? ccm,? cylinders,? valves,Electric,2013/11 - X,TESLA
TESLA MODEL S (5YJS) 60,L1S,235 kW / 320 HP,? ccm,? cylinders,? valves,Electric,2016/11 - X,TESLA
TESLA MODEL S (5YJS) 60D AWD,L2S,276 kW / 376 HP,? ccm,? cylinders,? valves,Electric,2014/10 - 2015/04,TESLA
TESLA MODEL S (5YJS) 60D AWD,L2S,386 kW / 525 HP,? ccm,? cylinders,? valves,Electric,2014/10 - X,TESLA
TESLA MODEL S (5YJS) 60D AWD,L2S,245 kW / 334 HP,? ccm,? cylinders,? valves,Electric,2016/06 - X,TESLA
TESLA MODEL S (5YJS) 70,L1S,285 kW / 388 HP,? ccm,? cylinders,? valves,Electric,2015/09 - X,TESLA
TESLA MODEL S (5YJS) 70,L1S,235 kW / 320 HP,? ccm,? cylinders,? valves,Electric,2015/09 - X,TESLA
TESLA MODEL S (5YJS) 70D AWD,L2S,245 kW / 334 HP,? ccm,? cylinders,? valves,Electric,2015/04 - X,TESLA
TESLA MODEL S (5YJS) 70D AWD,L2S,386 kW / 525 HP,? ccm,? cylinders,? valves,Electric,2015/09 - X,TESLA
TESLA MODEL S (5YJS) 75,L1S,285 kW / 388 HP,? ccm,? cylinders,? valves,Electric,2016/11 - X,TESLA
TESLA MODEL S (5YJS) 75,L1S,235 kW / 320 HP,? ccm,? cylinders,? valves,Electric,2016/11 - X,TESLA
TESLA MODEL S (5YJS) 75D AWD,L2S,386 kW / 525 HP,? ccm,? cylinders,? valves,Electric,2016/06 - X,TESLA
TESLA MODEL S (5YJS) 75D AWD,L2S,245 kW / 333 HP,? ccm,? cylinders,? valves,Electric,2016/06 - X,TESLA
TESLA MODEL S (5YJS) 85,L1S,270 kW / 367 HP,? ccm,? cylinders,? valves,Electric,2012/09 - 2016/02,TESLA
TESLA MODEL S (5YJS) 85,L1S,283 kW / 385 HP,? ccm,? cylinders,? valves,Electric,2015/02 - 2016/02,TESLA
TESLA MODEL S (5YJS) 85,L1S,285 kW / 388 HP,? ccm,? cylinders,? valves,Electric,2012/09 - 2016/02,TESLA
TESLA MODEL S (5YJS) 85D AWD,L2S,276 kW / 376 HP,? ccm,? cylinders,? valves,Electric,2014/10 - 2016/02,TESLA
TESLA MODEL S (5YJS) 85D AWD,L2S,310 kW / 421 HP,? ccm,? cylinders,? valves,Electric,2015/04 - 2016/02,TESLA
TESLA MODEL S (5YJS) 85D AWD,L2S,386 kW / 525 HP,? ccm,? cylinders,? valves,Electric,2014/10 - 2016/02,TESLA
TESLA MODEL S (5YJS) 85D AWD,L2S,290 kW / 394 HP,? ccm,? cylinders,? valves,Electric,2014/10 - 2015/07,TESLA
TESLA MODEL S (5YJS) 85D AWD,L2S,279 kW / 379 HP,? ccm,? cylinders,? valves,Electric,2014/10 - 2016/02,TESLA
TESLA MODEL S (5YJS) 90,L1S,270 kW / 367 HP,? ccm,? cylinders,? valves,Electric,2012/09 - 2016/02,TESLA
TESLA MODEL S (5YJS) 90D AWD,L2S,310 kW / 422 HP,? ccm,? cylinders,? valves,Electric,2015/09 - X,TESLA
TESLA MODEL S (5YJS) 90D AWD,L2S,386 kW / 525 HP,? ccm,? cylinders,? valves,Electric,2015/09 - X,TESLA
TESLA MODEL S (5YJS) EV AWD,"3D1, 3D8",493 kW / 670 HP,? ccm,? cylinders,? valves,Electric,2021/01 - X,TESLA
TESLA MODEL S (5YJS) P100D AWD,L2S,568 kW / 772 HP,? ccm,? cylinders,? valves,Electric,2016/10 - X,TESLA
TESLA MODEL S (5YJS) P100D AWD,L2S,450 kW / 612 HP,? ccm,? cylinders,? valves,Electric,2016/10 - X,TESLA
TESLA MODEL S (5YJS) P85,L1S,310 kW / 421 HP,? ccm,? cylinders,? valves,Electric,2013/11 - 2014/12,TESLA
TESLA MODEL S (5YJS) P85,L1S,350 kW / 476 HP,? ccm,? cylinders,? valves,Electric,2013/05 - 2014/12,TESLA
TESLA MODEL S (5YJS) P85D AWD,L2S,515 kW / 700 HP,? ccm,? cylinders,? valves,Electric,2014/10 - 2016/02,TESLA
TESLA MODEL S (5YJS) P85D AWD,L2S,568 kW / 772 HP,? ccm,? cylinders,? valves,Electric,2015/09 - 2016/02,TESLA
TESLA MODEL S (5YJS) P85D AWD,L2S,543 kW / 738 HP,? ccm,? cylinders,? valves,Electric,2014/10 - 2015/10,TESLA
TESLA MODEL S (5YJS) P90D AWD,L2S,346 kW / 471 HP,? ccm,? cylinders,? valves,Electric,2015/09 - X,TESLA
TESLA MODEL S (5YJS) P90D AWD,L2S,397 kW / 540 HP,? ccm,? cylinders,? valves,Electric,2015/09 - X,TESLA
TESLA MODEL S (5YJS) P90D AWD,L2S,568 kW / 772 HP,? ccm,? cylinders,? valves,Electric,2015/09 - X,TESLA
TESLA MODEL S (5YJS) P90D AWD,L2S,345 kW / 469 HP,? ccm,? cylinders,? valves,Electric,2015/09 - X,TESLA
TESLA MODEL X (5YJX) 100D AWD,L2S,386 kW / 525 HP,? ccm,? cylinders,? valves,Electric,2017/08 - X,TESLA
TESLA MODEL X (5YJX) 60D AWD,L2S,386 kW / 525 HP,? ccm,? cylinders,? valves,Electric,2016/06 - X,TESLA
TESLA MODEL X (5YJX) 75D AWD,L2S,386 kW / 525 HP,? ccm,? cylinders,? valves,Electric,2016/06 - X,TESLA
TESLA MODEL X (5YJX) 90D AWD,L2S,386 kW / 525 HP,? ccm,? cylinders,? valves,Electric,2015/09 - X,TESLA
TESLA MODEL X (5YJX) EV AWD,"3D3, 3D6",312 kW / 424 HP,? ccm,? cylinders,? valves,Electric,2023/02 - X,TESLA
TESLA MODEL X (5YJX) P100D AWD,L2S,568 kW / 772 HP,? ccm,? cylinders,? valves,Electric,2016/10 - X,TESLA
TESLA MODEL X (5YJX) P90D AWD,L2S,568 kW / 772 HP,? ccm,? cylinders,? valves,Electric,2015/09 - X,TESLA
TESLA MODEL X (5YJX) Plaid AWD,"5D1, 5D2",750 kW / 1020 HP,? ccm,? cylinders,? valves,Electric,2021/01 - X,TESLA
TESLA MODEL Y (5YJY) EV,"3D1, 3D6",192 kW / 261 HP,? ccm,? cylinders,? valves,Electric,2019/03 - X,TESLA
TESLA MODEL Y (5YJY) EV,3D6,255 kW / 347 HP,? ccm,? cylinders,? valves,Electric,2021/09 - X,TESLA
TESLA MODEL Y (5YJY) EV All-wheel Drive,"3D3, 3D5, 3D7",258 kW / 351 HP,? ccm,? cylinders,? valves,Electric,2019/03 - X,TESLA
TESLA MODEL Y (5YJY) EV All-wheel Drive,"3D3, 3D7",331 kW / 450 HP,? ccm,? cylinders,? valves,Electric,2021/07 - X,TESLA
TESLA MODEL Y (5YJY) EV All-wheel Drive,,378 kW / 514 HP,? ccm,? cylinders,? valves,Electric,2021/09 - X,TESLA
TESLA MODEL Y (5YJY) EV Performance All-wheel Drive,"3D1, 3D3, 3D6",340 kW / 462 HP,? ccm,? cylinders,? valves,Electric,2019/03 - X,TESLA
TESLA MODEL Y (5YJY) EV Performance All-wheel Drive,"3D3, 3D6",393 kW / 534 HP,? ccm,? cylinders,? valves,Electric,2021/09 - X,TESLA
TESLA ROADSTER (DS) Electric,DS185,185 kW / 252 HP,? ccm,? cylinders,? valves,Electric,2008/03 - X,TESLA
TESLA ROADSTER (DS) Electric,DS215,215 kW / 292 HP,? ccm,? cylinders,? valves,Electric,2008/03 - 2010/12,TESLA
THINK CITY electric,958617,28 kW / 38 HP,? ccm,? cylinders,? valves,Electric,2010/09 - X,THINK
THINK CITY electric,958617,34 kW / 46 HP,? ccm,? cylinders,? valves,Electric,2010/09 - X,THINK
THINK CITY electric,958617,30 kW / 41 HP,? ccm,? cylinders,? valves,Electric,2008/01 - X,THINK
TOFAS DOGAN 1.6 IE,,66 kW / 90 HP,1581 ccm,4 cylinders,8 valves,Petrol,1997/01 - 2002/07,TOFAS
TOFAS KARTAL 1.6,179A9098,55 kW / 75 HP,1581 ccm,4 cylinders,8 valves,Petrol,1991/01 - 1996/09,TOFAS
TOFAS KARTAL 1.6 IE,179A9098,66 kW / 90 HP,1581 ccm,4 cylinders,8 valves,Petrol,1997/01 - 2002/07,TOFAS
TOFAS SAHIN Saloon 1.6,131 A1.000,55 kW / 75 HP,1585 ccm,4 cylinders,8 valves,Petrol,1985/10 - 1996/09,TOFAS
TOFAS SAHIN Saloon 1.6 IE,179A9098,63 kW / 86 HP,1581 ccm,4 cylinders,8 valves,Petrol,1997/01 - 2002/07,TOFAS
TRABANT 1.1 1.1,"4VO5,9 / 7,5GRF",30 kW / 41 HP,1043 ccm,4 cylinders,8 valves,Petrol,1990/05 - 1991/12,TRABANT
TRABANT 1.1 Tramp 1.1,"4VO5,9 / 7,5GRF",30 kW / 41 HP,1043 ccm,4 cylinders,8 valves,Petrol,1990/05 - 1991/12,TRABANT
TRABANT 1.1 Universal 1.1,"4VO5,9 / 7,5GRF",30 kW / 41 HP,1043 ccm,4 cylinders,8 valves,Petrol,1990/12 - 1991/12,TRABANT
TRABANT P 601 0.6,P63/64,19 kW / 26 HP,594 ccm,2 cylinders,? valves,Petrol,1970/03 - 1990/04,TRABANT
TRABANT P 601 0.6,CD2,17 kW / 23 HP,591 ccm,2 cylinders,? valves,Mixture,1966/07 - 1970/05,TRABANT
TRABANT P 601 Tramp 0.6,"P63/64, P65/66",19 kW / 26 HP,594 ccm,2 cylinders,? valves,Petrol,1966/10 - 1990/04,TRABANT
TRABANT P 601 Universal 0.6,"P63/64, P65/66",19 kW / 26 HP,594 ccm,2 cylinders,? valves,Petrol,1966/01 - 1990/04,TRABANT
TRABANT P 601 Van 0.6,"P63/64, P65/66",19 kW / 26 HP,594 ccm,2 cylinders,? valves,Petrol,1966/07 - 1990/04,TRABANT
TROLIGA BUS FENIX FENIX,ISBe-250,184 kW / 250 HP,5883 ccm,? cylinders,? valves,,2009/01 - X,TROLIGA BUS
TROLIGA BUS LEONIS LEONIS,ISBe-250,184 kW / 250 HP,5883 ccm,? cylinders,? valves,,2009/01 - X,TROLIGA BUS
TROLIGA BUS PEGASUS PEGASUS,ISBe-250,184 kW / 250 HP,5883 ccm,? cylinders,? valves,,2009/01 - X,TROLIGA BUS
TROLIGA BUS SIRIUS SIRIUS,ISBe-250,184 kW / 250 HP,5883 ccm,? cylinders,? valves,,2009/01 - X,TROLIGA BUS
TVR 1300 1.3,FM3,46 kW / 62 HP,1296 ccm,4 cylinders,8 valves,Petrol,1971/01 - 1973/12,TVR
TVR 1600 1.6,KL 16 N,63 kW / 86 HP,1598 ccm,4 cylinders,8 valves,Petrol,1972/01 - 1975/12,TVR
TVR 2500 2.5,CF1,78 kW / 106 HP,2498 ccm,6 cylinders,12 valves,Petrol,1972/01 - 1977/12,TVR
TVR 280 Convertible 2.8 i,PRN,110 kW / 150 HP,2792 ccm,6 cylinders,12 valves,Petrol,1983/01 - 1986/12,TVR
TVR 280 Coupe 2.8 i,PRN,110 kW / 150 HP,2792 ccm,6 cylinders,12 valves,Petrol,1983/01 - 1986/12,TVR
TVR 3000 Convertible 3.0,TV30A,104 kW / 142 HP,2994 ccm,6 cylinders,12 valves,Petrol,1978/06 - 1980/01,TVR
TVR 3000 Convertible 3.0,,169 kW / 230 HP,2994 ccm,6 cylinders,12 valves,Petrol,1978/07 - 1980/01,TVR
TVR 3000 Coupe 3.0,TV30A,105 kW / 142 HP,2994 ccm,6 cylinders,12 valves,Petrol,1972/01 - 1980/12,TVR
TVR 3000 Coupe 3.0 Turbo,TV30H,169 kW / 230 HP,2994 ccm,6 cylinders,12 valves,Petrol,1976/01 - 1980/12,TVR
TVR 350 Convertible 3.5 i,37A,145 kW / 197 HP,3528 ccm,8 cylinders,16 valves,Petrol,1983/01 - 1989/12,TVR
TVR 350 Coupe 3.5 i,37A,145 kW / 197 HP,3528 ccm,8 cylinders,16 valves,Petrol,1983/01 - 1989/12,TVR
TVR 390 3.9,25J,205 kW / 279 HP,3905 ccm,8 cylinders,16 valves,Petrol,1984/01 - 1989/12,TVR
TVR 400 3.9,37A40P,200 kW / 272 HP,3947 ccm,8 cylinders,16 valves,Petrol,1989/01 - 1993/12,TVR
TVR 400 3.9,46R,202 kW / 275 HP,3905 ccm,8 cylinders,16 valves,Petrol,1991/07 - 1992/12,TVR
TVR 420 Convertible 4.2,69J,224 kW / 304 HP,4230 ccm,8 cylinders,16 valves,Petrol,1985/01 - 1989/12,TVR
TVR 420 Sports Saloon 4.2,63P,198 kW / 269 HP,4230 ccm,8 cylinders,16 valves,Petrol,1985/01 - 1989/12,TVR
TVR 450 4.4,28G,238 kW / 323 HP,4441 ccm,8 cylinders,16 valves,Petrol,1989/01 - 1993/12,TVR
TVR CERBERA 4.0,AJA6,268 kW / 364 HP,3996 ccm,6 cylinders,24 valves,Petrol,1999/01 - 2003/10,TVR
TVR CERBERA 4.0,P640,257 kW / 350 HP,3996 ccm,6 cylinders,24 valves,Petrol,1998/04 - 2003/10,TVR
TVR CERBERA 4.2,AJP8,268 kW / 365 HP,4185 ccm,8 cylinders,16 valves,Petrol,1996/01 - 2003/10,TVR
TVR CERBERA 4.2,AJP8,265 kW / 360 HP,4185 ccm,8 cylinders,16 valves,Petrol,1996/01 - 2003/10,TVR
TVR CERBERA 4.2,AJP8,257 kW / 350 HP,4185 ccm,8 cylinders,16 valves,Petrol,1997/07 - 1998/03,TVR
TVR CERBERA 4.5,AJP8-4.5,313 kW / 426 HP,4475 ccm,8 cylinders,16 valves,Petrol,1997/01 - 2003/10,TVR
TVR CERBERA 4.5,37A45P,210 kW / 285 HP,4546 ccm,8 cylinders,16 valves,Petrol,1997/07 - 1998/03,TVR
TVR CERBERA 4.5 GT,AJP8-4.5,324 kW / 440 HP,4475 ccm,8 cylinders,16 valves,Petrol,1996/01 - 2003/10,TVR
TVR CERBERA 7.7,AJP12,595 kW / 809 HP,7730 ccm,12 cylinders,48 valves,Petrol,2000/01 - 2002/12,TVR
TVR CERBERA S6 4.0,P640,261 kW / 355 HP,3996 ccm,6 cylinders,24 valves,Petrol,2000/01 - 2003/10,TVR
TVR CERBERA S6 4.0,P640,242 kW / 329 HP,3996 ccm,6 cylinders,24 valves,Petrol,1998/04 - 2000/01,TVR
TVR CHIMAERA 3.9,39SE,177 kW / 241 HP,3947 ccm,8 cylinders,16 valves,Petrol,1993/01 - 2003/10,TVR
TVR CHIMAERA 3.9,37A40P,202 kW / 275 HP,3947 ccm,8 cylinders,16 valves,Petrol,1994/12 - 1997/06,TVR
TVR CHIMAERA 3.9,39SE,173 kW / 235 HP,3947 ccm,8 cylinders,16 valves,Petrol,1998/04 - 1999/12,TVR
TVR CHIMAERA 4.3,40D,206 kW / 280 HP,4275 ccm,8 cylinders,16 valves,Petrol,1993/01 - 1993/12,TVR
TVR CHIMAERA 4.5,37A45P,210 kW / 285 HP,4546 ccm,8 cylinders,16 valves,Petrol,1996/01 - 2003/10,TVR
TVR CHIMAERA 4.5,37A45P,210 kW / 285 HP,4546 ccm,8 cylinders,16 valves,Petrol,2000/01 - 2003/02,TVR
TVR CHIMAERA 5.0,"37A50P, J8T",250 kW / 340 HP,4997 ccm,8 cylinders,16 valves,Petrol,1992/11 - 2000/12,TVR
TVR CHIMAERA 5.0,"37A50P, J8T",217 kW / 295 HP,4997 ccm,8 cylinders,16 valves,Petrol,1992/11 - 1996/12,TVR
TVR CHIMAERA 5.0,"37A50P, J8T",243 kW / 330 HP,4997 ccm,8 cylinders,16 valves,Petrol,1992/11 - 1996/12,TVR
TVR CHIMAERA 5.0,"37A50P, 47A50P, J8T",235 kW / 320 HP,4997 ccm,8 cylinders,16 valves,Petrol,1998/04 - 1999/12,TVR
TVR CHIMAERA 5.0,"37A50P, J8T",235 kW / 320 HP,4997 ccm,8 cylinders,16 valves,Petrol,2000/01 - 2002/03,TVR
TVR GRIFFITH 5.0,MFXX,373 kW / 507 HP,4951 ccm,8 cylinders,32 valves,Petrol,2019/01 - X,TVR
TVR GRIFFITH (TCT) 4.0,37A40P,177 kW / 240 HP,3947 ccm,8 cylinders,16 valves,Petrol,1990/01 - 1993/12,TVR
TVR GRIFFITH (TCT) 4.3,40D,206 kW / 280 HP,4275 ccm,8 cylinders,16 valves,Petrol,1990/01 - 1993/12,TVR
TVR GRIFFITH (TCT) 5.0,"37A50P, 47A50P, J8T",243 kW / 330 HP,4997 ccm,8 cylinders,16 valves,Petrol,1993/01 - 2002/03,TVR
TVR GRIFFITH (TCT) 5.0,"37A50P, 47A50P, J8T",217 kW / 295 HP,4997 ccm,8 cylinders,16 valves,Petrol,1992/10 - 1997/09,TVR
TVR GRIFFITH (TCT) 5.0,"37A50P, 47A50P, J8T",254 kW / 345 HP,4997 ccm,8 cylinders,16 valves,Petrol,1992/10 - 1997/09,TVR
TVR GRIFFITH (TCT) 5.0,"37A50P, 47A50P, J8T",250 kW / 340 HP,4997 ccm,8 cylinders,16 valves,Petrol,1993/01 - 1998/03,TVR
TVR GRIFFITH (TCT) 5.0,"37A50P, 47A50P, J8T",235 kW / 320 HP,4997 ccm,8 cylinders,16 valves,Petrol,1998/04 - 1999/12,TVR
TVR GRIFFITH (TCT) 5.0,"37A50P, 47A50P, J8T",235 kW / 320 HP,4997 ccm,8 cylinders,16 valves,Petrol,2000/01 - 2002/03,TVR
TVR GRIFFITH (TCT) 5.0,37A50P,227 kW / 309 HP,4997 ccm,8 cylinders,16 valves,Petrol,1999/01 - 2002/03,TVR
TVR S 2.8,PRN,110 kW / 150 HP,2792 ccm,6 cylinders,12 valves,Petrol,1986/01 - 1988/12,TVR
TVR S 2.8,PRN,118 kW / 160 HP,2792 ccm,6 cylinders,12 valves,Petrol,1986/08 - 1989/04,TVR
TVR S 2.9,TV29IRRD,125 kW / 170 HP,2935 ccm,6 cylinders,12 valves,Petrol,1988/01 - 1996/12,TVR
TVR S 4.0,39SE,177 kW / 240 HP,3947 ccm,8 cylinders,16 valves,Petrol,1988/01 - 1996/12,TVR
TVR SAGARIS 4.0,APJ6,283 kW / 385 HP,3996 ccm,6 cylinders,24 valves,Petrol,2004/04 - X,TVR
TVR SPEED EIGHT 3.9,37A40P,168 kW / 228 HP,3947 ccm,8 cylinders,16 valves,Petrol,1989/01 - 1992/12,TVR
TVR SPEED EIGHT 3.9,37A40P,179 kW / 243 HP,3947 ccm,8 cylinders,16 valves,Petrol,1989/10 - 1991/01,TVR
TVR SPEED EIGHT 4.3,40D,198 kW / 269 HP,4275 ccm,8 cylinders,16 valves,Petrol,1989/01 - 1991/12,TVR
TVR T350 C 3.6,APA6,261 kW / 355 HP,3605 ccm,6 cylinders,24 valves,Petrol,2002/10 - 2006/02,TVR
TVR TAIMAR 3.0,TV30A,105 kW / 142 HP,2994 ccm,6 cylinders,12 valves,Petrol,1976/01 - 1980/12,TVR
TVR TAIMAR 3.0 Turbo,TV30H16,169 kW / 230 HP,2994 ccm,6 cylinders,12 valves,Petrol,1976/01 - 1980/12,TVR
TVR TAMORA 3.6,APA6,261 kW / 355 HP,3605 ccm,6 cylinders,24 valves,Petrol,2002/04 - 2007/12,TVR
TVR TASMIN Convertible 2.0,TL 20N,72 kW / 98 HP,1993 ccm,4 cylinders,8 valves,Petrol,1981/08 - 1984/01,TVR
TVR TASMIN Convertible 2.8,PRN,118 kW / 160 HP,2792 ccm,6 cylinders,12 valves,Petrol,1981/08 - 1983/12,TVR
TVR TASMIN Convertible 3.5,37A,140 kW / 190 HP,3528 ccm,8 cylinders,16 valves,Petrol,1983/01 - 1984/12,TVR
TVR TASMIN Coupe 2.0,TL 20N,72 kW / 98 HP,1993 ccm,4 cylinders,8 valves,Petrol,1981/08 - 1984/01,TVR
TVR TASMIN Coupe 2.8,PRN,118 kW / 160 HP,2792 ccm,6 cylinders,12 valves,Petrol,1980/01 - 1983/12,TVR
TVR TASMIN Coupe 3.5,37A,140 kW / 190 HP,3528 ccm,8 cylinders,16 valves,Petrol,1983/01 - 1984/12,TVR
TVR TUSCAN I Coupe 3.0,TV30C11,107 kW / 146 HP,2994 ccm,6 cylinders,12 valves,Petrol,1969/01 - 1971/12,TVR
TVR TUSCAN I Coupe 4.7,SEAC21,199 kW / 271 HP,4727 ccm,8 cylinders,16 valves,Petrol,1969/01 - 1969/12,TVR
TVR TUSCAN II Roadster 3.6,APA6,257 kW / 350 HP,3605 ccm,6 cylinders,24 valves,Petrol,2004/07 - 2006/12,TVR
TVR TUSCAN II Roadster 4.0,AJA6,268 kW / 364 HP,3996 ccm,6 cylinders,24 valves,Petrol,1998/01 - 2006/07,TVR
TVR TUSCAN II Roadster 4.0,AJB6,291 kW / 396 HP,3996 ccm,6 cylinders,24 valves,Petrol,2001/01 - 2006/12,TVR
TVR TYPHON 4.0,APJ6,325 kW / 442 HP,3996 ccm,6 cylinders,24 valves,Petrol,2005/07 - 2005/12,TVR
TVR VIXEN 1600,KL 16 M,66 kW / 90 HP,1598 ccm,4 cylinders,8 valves,Petrol,1967/01 - 1968/12,TVR
TVR VIXEN 1600 S2,KL 16 D,73 kW / 99 HP,1598 ccm,4 cylinders,8 valves,Petrol,1968/12 - 1970/12,TVR
TVR VIXEN 1600 S3,KL 16 N,63 kW / 86 HP,1598 ccm,4 cylinders,8 valves,Petrol,1970/12 - 1971/12,TVR
TVR VIXEN 1800,L18U,70 kW / 95 HP,1798 ccm,4 cylinders,8 valves,Petrol,1968/01 - 1968/12,TVR
UD TRUCKS CRONER LKE 210,GH5E-210,158 kW / 215 HP,5132 ccm,? cylinders,? valves,,2017/01 - X,UD TRUCKS
UD TRUCKS CRONER LKE 210,GH5E-210,158 kW / 215 HP,5132 ccm,? cylinders,? valves,,2017/01 - X,UD TRUCKS
UD TRUCKS CRONER LKE 240,GH5E-240,179 kW / 240 HP,5132 ccm,? cylinders,? valves,,2017/03 - X,UD TRUCKS
UD TRUCKS CRONER MKE 180,GH5E-180,136 kW / 180 HP,5132 ccm,? cylinders,? valves,,2017/01 - X,UD TRUCKS
UD TRUCKS CRONER MKE 210,GH5E-210,158 kW / 215 HP,5132 ccm,? cylinders,? valves,,2017/01 - X,UD TRUCKS
UD TRUCKS CRONER MKE 240,GH5E-240,179 kW / 240 HP,5132 ccm,? cylinders,? valves,,2017/03 - X,UD TRUCKS
